            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454296.500000000, A.D. 2007-Jul-15 00:00:00.0000,  5.712303827332371E+07, -1.409349106078886E+08,  1.927523238241673E+03,  2.713395539609644E+01,  1.108242313171544E+01,  6.371534024998127E-04,  5.072553683126911E+02,  1.520713337001570E+08, -7.842595491813094E-02,
2454297.500000000, A.D. 2007-Jul-16 00:00:00.0000,  5.945918720153551E+07, -1.399574769156969E+08,  1.988758479468524E+03,  2.694220581223317E+01,  1.154276293311452E+01,  7.712320692565555E-04,  5.072312368998247E+02,  1.520640992845788E+08, -8.900402049364579E-02,
2454298.500000000, A.D. 2007-Jul-17 00:00:00.0000,  6.177841904425025E+07, -1.389404268743101E+08,  2.059174143940210E+03,  2.674238735455515E+01,  1.199943403389280E+01,  8.492628913217004E-04,  5.072040905947665E+02,  1.520559610270597E+08, -9.933233024883559E-02,
2454299.500000000, A.D. 2007-Jul-18 00:00:00.0000,  6.408004481211243E+07, -1.378840857132968E+08,  2.133877032451332E+03,  2.653468947670848E+01,  1.245225227190872E+01,  8.706538941565256E-04,  5.071740136983719E+02,  1.520469442003606E+08, -1.093302273850111E-01,
2454300.500000000, A.D. 2007-Jul-19 00:00:00.0000,  6.636339185539827E+07, -1.367887928983690E+08,  2.208058340087533E+03,  2.631929921828233E+01,  1.290107087062027E+01,  8.377756148494342E-04,  5.071411097312127E+02,  1.520370798391680E+08, -1.189442882971807E-01,
2454301.500000000, A.D. 2007-Jul-20 00:00:00.0000,  6.862780328990948E+07, -1.356548992893687E+08,  2.277204924963415E+03,  2.609639370991875E+01,  1.334577126520367E+01,  7.549426552930782E-04,  5.071054943311453E+02,  1.520264026108391E+08, -1.281427486680006E-01,
2454302.500000000, A.D. 2007-Jul-21 00:00:00.0000,  7.087263701153371E+07, -1.344827650990899E+08,  2.337229732885957E+03,  2.586613794460801E+01,  1.378625417194721E+01,  6.275904712014224E-04,  5.070672899839468E+02,  1.520149492356862E+08, -1.369087356321193E-01,
2454303.500000000, A.D. 2007-Jul-22 00:00:00.0000,  7.309726469061415E+07, -1.332727585378894E+08,  2.384544030793011E+03,  2.562868623433433E+01,  1.422243286774728E+01,  4.617602387604336E-04,  5.070266226392838E+02,  1.520027574724693E+08, -1.452342005288927E-01,
2454304.500000000, A.D. 2007-Jul-23 00:00:00.0000,  7.530107098526359E+07, -1.320252549105935E+08,  2.416099003478885E+03,  2.538418552822991E+01,  1.465422949948013E+01,  2.638999307373879E-04,  5.069836198330196E+02,  1.519898655554785E+08, -1.531156574170299E-01,
2454305.500000000, A.D. 2007-Jul-24 00:00:00.0000,  7.748345306267977E+07, -1.307406358982346E+08,  2.429422108016908E+03,  2.513277898197524E+01,  1.508157445660003E+01,  4.093040045205498E-05,  5.069384097131766E+02,  1.519763119025243E+08, -1.605522190464106E-01,
2454306.500000000, A.D. 2007-Jul-25 00:00:00.0000,  7.964382039159627E+07, -1.294192887754620E+08,  2.422667794875801E+03,  2.487460846746734E+01,  1.550440839175510E+01, -1.995029259358461E-04,  5.068911202814808E+02,  1.519621348875588E+08, -1.675460689807359E-01,
2454307.500000000, A.D. 2007-Jul-26 00:00:00.0000,  8.178159466590139E+07, -1.280616053638399E+08,  2.394694529429078E+03,  2.460981493180745E+01,  1.592268616768535E+01, -4.486911064383037E-04,  5.068418781531818E+02,  1.519473724688789E+08, -1.741053065091042E-01,
2454308.500000000, A.D. 2007-Jul-27 00:00:00.0000,  8.389620963282786E+07, -1.266679805982445E+08,  2.345170545771718E+03,  2.433853569745624E+01,  1.633638164833416E+01, -6.965585629412629E-04,  5.067908061865024E+02,  1.519320614784532E+08, -1.802488692242797E-01,
2454309.500000000, A.D. 2007-Jul-28 00:00:00.0000,  8.598711053319579E+07, -1.252388106976372E+08,  2.274698815494776E+03,  2.406089813245201E+01,  1.674549175711072E+01, -9.315492939778736E-04,  5.067380194730586E+02,  1.519162364198801E+08, -1.860128169935059E-01,
2454310.500000000, A.D. 2007-Jul-29 00:00:00.0000,  8.805375283999036E+07, -1.237744910903995E+08,  2.184937508441508E+03,  2.377700985417978E+01,  1.715003772365922E+01, -1.140872833264694E-03,  5.066836194765078E+02,  1.518999277111990E+08, -1.914566082028776E-01,
2454311.500000000, A.D. 2007-Jul-30 00:00:00.0000,  9.009560004604401E+07, -1.222754144340700E+08,  2.078678413324058E+03,  2.348694687376477E+01,  1.755006131326058E+01, -1.311247516528447E-03,  5.066276866050696E+02,  1.518831594581875E+08, -1.966673027681283E-01,
2454312.500000000, A.D. 2007-Jul-31 00:00:00.0000,  9.211212043766965E+07, -1.207419692351107E+08,  1.959838267110288E+03,  2.319074257069224E+01,  1.794561459114024E+01, -1.430162305016580E-03,  5.065702721556764E+02,  1.518659470392792E+08, -2.017593513111582E-01,
2454313.500000000, A.D. 2007-Aug-01 00:00:00.0000,  9.410278308915104E+07, -1.191745396254821E+08,  1.833324073150754E+03,  2.288838133449065E+01,  1.833674365839016E+01, -1.487485414837231E-03,  5.065113911700104E+02,  1.518482949638569E+08, -2.068683252077204E-01,
2454314.500000000, A.D. 2007-Aug-02 00:00:00.0000,  9.606705363482147E+07, -1.175735067079722E+08,  1.704757066056132E+03,  2.257980018267459E+01,  1.872346928262201E+01, -1.477055745180422E-03,  5.064510179782479E+02,  1.518301955363011E+08, -2.121387546697783E-01,
2454315.500000000, A.D. 2007-Aug-03 00:00:00.0000,  9.800439057338551E+07, -1.159392515425188E+08,  1.580075732693076E+03,  2.226489937523116E+01,  1.910576911870714E+01, -1.397823154699829E-03,  5.063890858308921E+02,  1.518116287456161E+08, -2.177084838727389E-01,
2454316.500000000, A.D. 2007-Aug-04 00:00:00.0000,  9.991424281391189E+07, -1.142721594321125E+08,  1.465071792036295E+03,  2.194355996743836E+01,  1.948356601840692E+01, -1.254228209162989E-03,  5.063254910893771E+02,  1.517925635217415E+08, -2.236933392714136E-01,
2454317.500000000, A.D. 2007-Aug-05 00:00:00.0000,  1.017960488904887E+08, -1.125726248624665E+08,  1.364928956843913E+03,  2.161566411337423E+01,  1.985672472408703E+01, -1.055773377331981E-03,  5.062601013601274E+02,  1.517729601740817E+08, -2.301755456141458E-01,
2454318.500000000, A.D. 2007-Aug-06 00:00:00.0000,  1.036492378925747E+08, -1.108410563760809E+08,  1.283827244408429E+03,  2.128111387205303E+01,  2.022505640036402E+01, -8.159805268022069E-04,  5.061927662038908E+02,  1.517527736020837E+08, -2.371975320907923E-01,
2454319.500000000, A.D. 2007-Aug-07 00:00:00.0000,  1.054732318534923E+08, -1.090778807991545E+08,  1.224653273209929E+03,  2.093984589081187E+01,  2.058832862253972E+01, -5.510282660488031E-04,  5.061233288747111E+02,  1.517319568144920E+08, -2.447608017435267E-01,
2454320.500000000, A.D. 2007-Aug-08 00:00:00.0000,  1.072674491988613E+08, -1.072835464649306E+08,  1.188832988716662E+03,  2.059184126650730E+01,  2.094627824449252E+01, -2.783120416189888E-04,  5.060516378162243E+02,  1.517104643758516E+08, -2.528284969198353E-01,
2454321.500000000, A.D. 2007-Aug-09 00:00:00.0000,  1.090313088512233E+08, -1.054585252667512E+08,  1.176286975815892E+03,  2.023713096726461E+01,  2.129862541771293E+01, -1.506043636201326E-05,  5.059775570463979E+02,  1.516882555197748E+08, -2.613303837422901E-01,
2454322.500000000, A.D. 2007-Aug-10 00:00:00.0000,  1.107642346281375E+08, -1.036033134836230E+08,  1.185500614948571E+03,  1.987579724334394E+01,  2.164508787829502E+01,  2.229315649620034E-04,  5.059009748412383E+02,  1.516652967522510E+08, -2.701696180054922E-01,
2454323.500000000, A.D. 2007-Aug-11 00:00:00.0000,  1.124656595911237E+08, -1.017184313839865E+08,  1.213696612738073E+03,  1.950797105729928E+01,  2.198539480254673E+01,  4.223928029478685E-04,  5.058218102365357E+02,  1.516415638008206E+08, -2.792310950574856E-01,
2454324.500000000, A.D. 2007-Aug-12 00:00:00.0000,  1.141350299972233E+08, -9.980442168895793E+07,  1.257090716518462E+03,  1.913382547214783E+01,  2.231929912232439E+01,  5.733921407617970E-04,  5.057400169302880E+02,  1.516170427844926E+08, -2.883910387473282E-01,
2454325.500000000, A.D. 2007-Aug-13 00:00:00.0000,  1.157718085193526E+08, -9.786184709262444E+07,  1.311201962910593E+03,  1.875356549598059E+01,  2.264658677252537E+01,  6.697676743421255E-04,  5.056555843470877E+02,  1.515917305328397E+08, -2.975268981374671E-01,
2454326.500000000, A.D. 2007-Aug-14 00:00:00.0000,  1.173754764848743E+08, -9.589128716729155E+07,  1.371180635020137E+03,  1.836741582781015E+01,  2.296708150947435E+01,  7.091040760709433E-04,  5.055685359773520E+02,  1.515656340881118E+08, -3.065261009975366E-01,
2454327.500000000, A.D. 2007-Aug-15 00:00:00.0000,  1.189455350410990E+08, -9.389333506498657E+07,  1.432115641139448E+03,  1.797560865383993E+01,  2.328064483191592E+01,  6.922944103582296E-04,  5.054789255366601E+02,  1.515387695538343E+08, -3.152922242991498E-01,
2454328.500000000, A.D. 2007-Aug-16 00:00:00.0000,  1.204815053468694E+08, -9.186859441445176E+07,  1.489290812119842E+03,  1.757837361422310E+01,  2.358717175467546E+01,  6.228254991711424E-04,  5.053868318276312E+02,  1.515111605544382E+08, -3.237477662763419E-01,
2454329.500000000, A.D. 2007-Aug-17 00:00:00.0000,  1.219829280436728E+08, -8.981767670373237E+07,  1.538374377585948E+03,  1.717593129605777E+01,  2.388658412063717E+01,  5.059784148819801E-04,  5.052923532913225E+02,  1.514828366018099E+08, -3.318336194585670E-01,
2454330.500000000, A.D. 2007-Aug-18 00:00:00.0000,  1.234493623305415E+08, -8.774119927552289E+07,  1.575542261820287E+03,  1.676849052748239E+01,  2.417882342070315E+01,  3.481214666809507E-04,  5.051956030886893E+02,  1.514538316207505E+08, -3.395061058636457E-01,
2454331.500000000, A.D. 2007-Aug-19 00:00:00.0000,  1.248803849486517E+08, -8.563978390265363E+07,  1.597548784200102E+03,  1.635624883027299E+01,  2.446384477220712E+01,  1.562133030414969E-04,  5.050967052429144E+02,  1.514241827924748E+08, -3.467327890542631E-01,
2454332.500000000, A.D. 2007-Aug-20 00:00:00.0000,  1.262755893008360E+08, -8.351405579412952E+07,  1.601765436477959E+03,  1.593939487716119E+01,  2.474161309282930E+01, -6.243661954385971E-05,  5.049957920202472E+02,  1.513939297694066E+08, -3.534882491033632E-01,
2454333.500000000, A.D. 2007-Aug-21 00:00:00.0000,  1.276345848232509E+08, -8.136464281950241E+07,  1.586209899418056E+03,  1.551811165585589E+01,  2.501210190123041E+01, -3.001596899689929E-04,  5.048930024148632E+02,  1.513631142209518E+08, -3.597507865702428E-01,
2454334.500000000, A.D. 2007-Aug-22 00:00:00.0000,  1.289569966153695E+08, -7.919217472323403E+07,  1.549584877189249E+03,  1.509257908071345E+01,  2.527529471070602E+01, -5.487197109967923E-04,  5.047884813584283E+02,  1.513317795965304E+08, -3.655007988438394E-01,
2454335.500000000, A.D. 2007-Aug-23 00:00:00.0000,  1.302424652283606E+08, -7.699728211982724E+07,  1.491340905781835E+03,  1.466297484967974E+01,  2.553118861177840E+01, -7.989818657225811E-04,  5.046823790832229E+02,  1.512999709346472E+08, -3.707214299972648E-01,
2454336.500000000, A.D. 2007-Aug-24 00:00:00.0000,  1.314906464094122E+08, -7.478059511287604E+07,  1.411769152350724E+03,  1.422947237768554E+01,  2.577979921123036E+01, -1.040572026614228E-03,  5.045748499098107E+02,  1.512677344994432E+08, -3.754019821640749E-01,
2454337.500000000, A.D. 2007-Aug-25 00:00:00.0000,  1.327012105031791E+08, -7.254274147883913E+07,  1.312118433069438E+03,  1.379223478495565E+01,  2.602116545705733E+01, -1.261688496159152E-03,  5.044660496207802E+02,  1.512351169933636E+08, -3.795443149605494E-01,
2454338.500000000, A.D. 2007-Aug-26 00:00:00.0000,  1.338738411436790E+08, -7.028434451922786E+07,  1.194714356210083E+03,  1.335140449552197E+01,  2.625535202912629E+01, -1.449279815997073E-03,  5.043561305997990E+02,  1.512021640998828E+08, -3.831717957648669E-01,
2454339.500000000, A.D. 2007-Aug-27 00:00:00.0000,  1.350082328843659E+08, -6.800602091964094E+07,  1.063039031147957E+03,  1.290708938129643E+01,  2.648244625736610E+01, -1.589813490733505E-03,  5.042452342064295E+02,  1.511689181975312E+08, -3.863391199640085E-01,
2454340.500000000, A.D. 2007-Aug-28 00:00:00.0000,  1.361040875870956E+08, -6.570837921754933E+07,  9.217136123813689E+02,  1.245934863134066E+01,  2.670254674970556E+01, -1.670760414421935E-03,  5.041334805722740E+02,  1.511354153008573E+08, -3.891397124143999E-01,
2454341.500000000, A.D. 2007-Aug-29 00:00:00.0000,  1.371611097699362E+08, -6.339201964889751E+07,  7.763253648057580E+02,  1.200818382633136E+01,  2.691574302434332E+01, -1.682656548892325E-03,  5.040209571326445E+02,  1.511016816223081E+08, -3.917063754265332E-01,
2454342.500000000, A.D. 2007-Aug-30 00:00:00.0000,  1.381790016300876E+08, -6.105753603820349E+07,  6.330686183832586E+02,  1.155354121204859E+01,  2.712208953338975E+01, -1.621236191855502E-03,  5.039077083844973E+02,  1.510677305017357E+08, -3.942017926128219E-01,
2454343.500000000, A.D. 2007-Aug-31 00:00:00.0000,  1.391574588738506E+08, -5.870551991211172E+07,  4.982253318354487E+02,  1.109532815904748E+01,  2.732158166673233E+01, -1.488882118611201E-03,  5.037937298732347E+02,  1.510335606036851E+08, -3.967991291767949E-01,
2454344.500000000, A.D. 2007-Sep-01 00:00:00.0000,  1.400961684973944E+08, -5.633656628209396E+07,  3.775739687308669E+02,  1.063344082806579E+01,  2.751414237052446E+01, -1.294764903969181E-03,  5.036789686398592E+02,  1.509991560514483E+08, -3.996577826206584E-01,
2454345.500000000, A.D. 2007-Sep-02 00:00:00.0000,  1.409948091530146E+08, -5.395127993017375E+07,  2.758490818813443E+02,  1.016779472552722E+01,  2.769962414376861E+01, -1.053566676475270E-03,  5.035633304250881E+02,  1.509644885868033E+08, -4.029020345667083E-01,
2454346.500000000, A.D. 2007-Sep-03 00:00:00.0000,  1.418530539410643E+08, -5.155028090197869E+07,  1.963562747500837E+02,  9.698348993386444E+00,  2.787782455872801E+01, -7.832787845885036E-04,  5.034466918203009E+02,  1.509295212127765E+08, -4.066087515621293E-01,
2454347.500000000, A.D. 2007-Sep-04 00:00:00.0000,  1.426705748233411E+08, -4.913420830867249E+07,  1.407900297306478E+02,  9.225119268995588E+00,  2.804850858946088E+01, -5.028325976432768E-04,  5.033289144172135E+02,  1.508942124356081E+08, -4.108056494077002E-01,
2454348.500000000, A.D. 2007-Sep-05 00:00:00.0000,  1.434470476485794E+08, -4.670372217201308E+07,  1.092405488789082E+02,  8.748179429492728E+00,  2.821143056181134E+01, -2.301645696114463E-04,  5.032098582317624E+02,  1.508585202891316E+08, -4.154773855538687E-01,
2454349.500000000, A.D. 2007-Sep-06 00:00:00.0000,  1.441821569785361E+08, -4.425950355831568E+07,  1.003393082637340E+02,  8.267655973706939E+00,  2.836635139806135E+01,  1.905131371238156E-05,  5.030893927643747E+02,  1.508224056505593E+08, -4.205751719571291E-01,
2454350.500000000, A.D. 2007-Sep-07 00:00:00.0000,  1.448756002643157E+08, -4.180225346867585E+07,  1.114871899411082E+02,  7.783719202779853E+00,  2.851305023406085E+01,  2.320753662683472E-04,  5.029674052133487E+02,  1.507858347027918E+08, -4.260264988314850E-01,
2454351.500000000, A.D. 2007-Sep-08 00:00:00.0000,  1.455270912271073E+08, -3.933269093144286E+07,  1.391218656953424E+02,  7.296573925230741E+00,  2.865133153327604E+01,  3.993724079354166E-04,  5.028438060811274E+02,  1.507487806151365E+08, -4.317433838543856E-01,
2454352.500000000, A.D. 2007-Sep-09 00:00:00.0000,  1.461363624576586E+08, -3.685155061768793E+07,  1.789975461289287E+02,  6.806450729754657E+00,  2.878102924390164E+01,  5.146495762033965E-04,  5.027185326424358E+02,  1.507112245830291E+08, -4.376290167340463E-01,
2454353.500000000, A.D. 2007-Sep-10 00:00:00.0000,  1.467031672888686E+08, -3.435958018596990E+07,  2.264613940250129E+02,  6.313597851307447E+00,  2.890200901415762E+01,  5.747490741825345E-04,  5.025915506712237E+02,  1.506731563457577E+08, -4.435832896408249E-01,
2454354.500000000, A.D. 2007-Sep-11 00:00:00.0000,  1.472272809838092E+08, -3.185753750633328E+07,  2.767152684051543E+02,  5.818273442364279E+00,  2.901416877874339E+01,  5.794158288576767E-04,  5.024628546797356E+02,  1.506345742581347E+08, -4.495076334064877E-01,
2454355.500000000, A.D. 2007-Sep-12 00:00:00.0000,  1.477085012755968E+08, -2.934618790625087E+07,  3.250518840383738E+02,  5.320738349071126E+00,  2.911743764505207E+01,  5.309378525204522E-04,  5.023324668546342E+02,  1.505954849715543E+08, -4.553091953568237E-01,
2454356.500000000, A.D. 2007-Sep-13 00:00:00.0000,  1.481466483209697E+08, -2.682630158770029E+07,  3.670548680983484E+02,  4.821249864237245E+00,  2.921177306807417E+01,  4.336757843184103E-04,  5.022004349181132E+02,  1.505559027927702E+08, -4.609040541390849E-01,
2454357.500000000, A.D. 2007-Sep-14 00:00:00.0000,  1.485415641788154E+08, -2.429865135141094E+07,  3.987551299985498E+02,  4.320057075404060E+00,  2.929715665745628E+01,  2.935335202280953E-04,  5.020668292500241E+02,  1.505158488211310E+08, -4.662190747185982E-01,
2454358.500000000, A.D. 2007-Sep-15 00:00:00.0000,  1.488931119728266E+08, -2.176401071734026E+07,  4.167417151723057E+02,  3.817398249210240E+00,  2.937358934394396E+01,  1.174479664367567E-04,  5.019317397016777E+02,  1.504753499933821E+08, -4.711921804999185E-01,
2454359.500000000, A.D. 2007-Sep-16 00:00:00.0000,  1.492011749192422E+08, -1.922315245723185E+07,  4.182323388177902E+02,  3.313500292395192E+00,  2.944108683122307E+01, -8.702183147946130E-05,  5.017952725518165E+02,  1.504344381710890E+08, -4.757711389036010E-01,
2454360.500000000, A.D. 2007-Sep-17 00:00:00.0000,  1.494656553846661E+08, -1.667684747569375E+07,  4.011149665815756E+02,  2.808579886886934E+00,  2.949967620587306E+01, -3.119466880896482E-04,  5.016575479807271E+02,  1.503931493833951E+08, -4.799112698616418E-01,
2454361.500000000, A.D. 2007-Sep-18 00:00:00.0000,  1.496864740882245E+08, -1.412586391031725E+07,  3.639755584821105E+02,  2.302845549217735E+00,  2.954939433613077E+01, -5.490942181527458E-04,  5.015186982865434E+02,  1.503515232922833E+08, -4.835727034892465E-01,
2454362.500000000, A.D. 2007-Sep-19 00:00:00.0000,  1.498635694872866E+08, -1.157096628070057E+07,  3.061278027426451E+02,  1.796499646006380E+00,  2.959028836247175E+01, -7.898203863589970E-04,  5.013788668680206E+02,  1.503096028876186E+08, -4.867179353915801E-01,
2454363.500000000, A.D. 2007-Sep-20 00:00:00.0000,  1.499968972960745E+08, -9.012914505450940E+06,  2.276582971969619E+02,  1.289739261423181E+00,  2.962241822017265E+01, -1.024831061513964E-03,  5.012382077698510E+02,  1.502674343508383E+08, -4.893105141488137E-01,
2454364.500000000, A.D. 2007-Sep-21 00:00:00.0000,  1.500864299865980E+08, -6.452462629609023E+06,  1.294950124090537E+02,  7.827547146809536E-01,  2.964586069063175E+01, -1.243899957840355E-03,  5.010968853325111E+02,  1.502250669499777E+08, -4.913157917440613E-01,
2454365.500000000, A.D. 2007-Sep-22 00:00:00.0000,  1.501321560160408E+08, -3.890357174302781E+06,  1.349717648723163E+01,  2.757245209360865E-01,  2.966071383475876E+01, -1.435683623380868E-03,  5.009550732089463E+02,  1.501825527448799E+08, -4.927047299059259E-01,
